"Date","Time","CO.GT.","PT08.S1.CO.","C6H6.GT.","PT08.S2.NMHC.","NOx.GT.","PT08.S3.NOx.","NO2.GT.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH","NOx2","C6H6_2","NOx_RH","NOx_T","PAN_proxy","HONO_proxy","SAPRC_proxy"
"2005-03-22","09.00.00",4.7,1557,27.8,1499,555,381,151,1945,1817,14.1,58.9,0.9447,308025,772.84,32689.5,7825.5,174.737587,159.06139,169.701656
"2005-03-22","10.00.00",4.5,1402,18.8,1263,551,446,169,1640,1723,16.5,51.6,0.9601,303601,353.44,28431.6,9091.5,179.460687,165.951046,176.737996
"2005-03-22","11.00.00",3.1,1380,15.7,1170,473,477,166,1566,1656,20.2,42.1,0.984,223729,246.49,19913.3,9554.6,168.580362,159.784252,164.236641
"2005-03-22","12.00.00",2.8,1350,15.6,1168,388,475,160,1564,1539,21.7,39,0.9979,150544,243.36,15132,8419.6,154.054528,145.364104,149.767524
"2005-03-22","13.00.00",2.4,1283,12.3,1061,296,525,145,1434,1294,23.5,35,0.9977,87616,151.29,10360,6956,133.219667,129.75984,129.171061
"2005-03-22","14.00.00",2.5,1293,12.4,1064,283,522,131,1446,1229,23.5,34.2,0.9748,80089,153.76,9678.6,6650.5,129.572423,128.036626,125.716484
"2005-03-22","15.00.00",2,1197,9.1,943,256,599,130,1294,951,25.5,28.3,0.9124,65536,82.81,7244.8,6528,116.281003,126.547028,110.024629
"2005-03-22","16.00.00",1.7,1142,8.6,924,234,629,122,1236,819,25.5,24.7,0.7928,54756,73.96,5779.8,5967,108.954248,125.496088,102.748664
"2005-03-22","17.00.00",1.7,1147,8.4,914,215,633,113,1233,801,22.9,29.2,0.8055,46225,70.56,6278,4923.5,105.517183,119.66647,100.787404
"2005-03-22","18.00.00",3.3,1448,20.9,1322,454,447,156,1655,1492,21.3,32.9,0.8209,206116,436.81,14936.6,9670.2,160.372503,167.546944,154.574829
"2005-03-22","19.00.00",4.5,1487,21.9,1350,605,418,198,1698,1692,20.1,42.4,0.988,366025,479.61,25652,12160.5,181.895498,184.85529,178.448949
"2005-03-22","20.00.00",5.8,1476,20.4,1308,529,428,175,1674,1654,18.6,46.6,0.9858,279841,416.16,24651.4,9839.4,174.197583,166.21562,170.103344
"2005-03-22","21.00.00",4.3,1282,11,1013,354,545,141,1384,1287,17.4,50.6,0.9989,125316,121,17912.4,6159.6,142.82792,130.125888,137.6297
"2005-03-22","22.00.00",3,1147,6.8,848,195,636,101,1289,938,16.4,57.2,1.0574,38025,46.24,11154,3198,105.054407,96.17516,102.907816
"2005-03-22","23.00.00",2.8,1130,6.3,828,161,645,102,1283,973,16.3,59.4,1.0895,25921,39.69,9563.4,2624.3,99.033362,88.623686,99.029221
"2005-03-23","00.00.00",2.7,1154,6.2,822,187,656,119,1285,1087,16,60.2,1.0844,34969,38.44,11257.4,2992,106.604747,92.518784,105.550996
"2005-03-23","01.00.00",2.4,1049,3.5,683,156,782,110,1190,796,15.6,61.6,1.0859,24336,12.25,9609.6,2433.6,90.715995,86.55616,87.791225
"2005-03-23","02.00.00",2.2,1056,3.3,672,116,769,87,1184,830,15.4,62,1.0793,13456,10.89,7192,1786.4,83.439747,79.844976,83.604001
"2005-03-23","03.00.00",2,1011,2.5,622,83,827,66,1158,703,15.2,63.5,1.0881,6889,6.25,5270.5,1261.6,72.60453,73.567744,73.995025
"2005-03-23","04.00.00",0.7,993,2.3,604,85,848,65,1160,762,14.5,66.4,1.0919,7225,5.29,5644,1232.5,74.274322,72.38169,75.825661
"2005-03-23","05.00.00",0.5,976,1.8,568,78,891,63,1143,705,15,64.8,1.1007,6084,3.24,5054.4,1170,70.615712,72.029624,71.787316
"2005-03-23","06.00.00",0.7,1050,3.6,690,127,761,71,1223,867,14.2,68.3,1.0988,16129,12.96,8674.1,1803.4,87.157783,77.750372,87.257664
"2005-03-23","07.00.00",1.2,1143,6.1,818,279,646,103,1316,1122,14,68.6,1.0918,77841,37.21,19139.4,3906,123.936698,101.019464,118.440089
"2005-03-23","08.00.00",3.9,1606,22.3,1360,649,396,144,1895,1771,15.4,63.4,1.1045,421201,497.29,41146.6,9994.6,188.534842,164.51082,187.803761
"2005-03-23","09.00.00",4.9,1592,27,1478,593,360,158,1975,1874,17.8,53.3,1.0736,351649,729,31606.9,10555.4,180.382155,168.25134,175.9687
"2005-03-23","10.00.00",4.6,1510,19.5,1282,584,419,169,1726,1812,19.4,47.5,1.061,341056,380.25,27740,11329.6,184.195995,173.502284,181.747025
"2005-03-23","11.00.00",3.4,1421,15.8,1172,563,474,184,1513,1726,21.4,38.7,0.9724,316969,249.64,21788.1,12048.2,180.460307,180.535604,176.702876
"2005-03-23","12.00.00",2,1169,10.3,987,337,596,143,1285,1184,22.9,29.3,0.8077,113569,106.09,9874.1,7717.3,136.300442,145.423778,129.355181
"2005-03-23","13.00.00",1.9,1187,11,1014,272,578,133,1315,1131,24.2,26.5,0.7869,73984,121,7208,6582.4,124.68138,133.183076,120.0153
"2005-03-23","14.00.00",2.4,1171,11.9,1045,322,570,141,1291,1149,24.5,23.1,0.6968,103684,141.61,7438.2,7889,133.580703,147.469232,127.232549
"2005-03-23","15.00.00",2.4,1175,11.7,1040,362,582,153,1268,1185,23.1,22.8,0.6346,131044,136.89,8253.6,8362.2,140.766407,158.502244,133.616301
"2005-03-23","16.00.00",2.2,1216,12,1050,361,564,149,1311,1244,23.3,23.8,0.6738,130321,144,8591.8,8411.3,142.101095,156.78013,135.4087
"2005-03-23","17.00.00",2.5,1239,12.3,1062,431,558,159,1299,1380,23.2,23.3,0.6562,185761,151.29,10042.3,9999.2,155.396842,173.166576,148.218961
"2005-03-23","18.00.00",3.9,1463,23.2,1383,545,440,181,1636,1727,22.7,25.5,0.6944,297025,538.24,13897.5,12371.5,174.918607,195.97131,169.613716
"2005-03-23","19.00.00",6.2,1616,32.6,1610,796,374,227,1909,2021,21,29.2,0.7192,633616,1062.76,23243.2,16716,190.344388,247.417712,189.942084
"2005-03-23","20.00.00",7.2,1663,32,1597,874,366,230,1906,2159,19.5,35.6,0.7978,763876,1024,31114.4,17043,198.93142,253.579444,205.9071
"2005-03-23","21.00.00",3.9,1445,18.8,1263,551,464,194,1500,1844,18.8,37.3,0.8031,303601,353.44,20552.3,10358.8,181.875887,185.07236,179.349096
"2005-03-23","22.00.00",2.4,1293,12.1,1052,393,536,172,1332,1593,17.7,39.7,0.799,154449,146.41,15602.1,6956.1,156.242818,150.98401,152.305269
"2005-03-23","23.00.00",2.3,1354,13,1084,369,502,158,1380,1651,16.7,45.2,0.8506,136161,169,16678.8,6162.3,154.635195,140.54579,152.168
"2005-03-24","00.00.00",1.9,1251,9.9,973,314,559,144,1277,1482,15.9,47,0.8434,98596,98.01,14758,4992.6,140.966063,128.741084,138.179109
"2005-03-24","01.00.00",1.7,1222,8.1,902,294,590,133,1256,1384,15.1,50.2,0.8543,86436,65.61,14758.8,4439.4,134.280743,122.281124,130.867349
"2005-03-24","02.00.00",0.9,1044,3.8,702,165,746,109,1099,1101,15.3,49.2,0.8493,27225,14.44,8118,2524.5,100.151267,98.64161,98.833496
"2005-03-24","03.00.00",0.7,1006,3.1,659,143,791,94,1082,999,13.1,56.1,0.8416,20449,9.61,8022.3,1873.3,92.994578,90.70809,92.496949
"2005-03-24","04.00.00",0.5,953,2,583,93,889,73,1043,895,13.3,54.4,0.8287,8649,4,5059.2,1236.9,78.888455,82.682258,80.5647
"2005-03-24","05.00.00",0.4,959,2.2,598,111,878,76,1045,904,12.4,58.3,0.8364,12321,4.84,6471.3,1376.4,83.246107,83.796104,83.913556
"2005-03-24","06.00.00",0.4,949,2.3,607,105,884,74,1043,851,12.9,56,0.8292,11025,5.29,5880,1354.5,80.816722,84.02493,81.624461
"2005-03-24","07.00.00",0.7,1073,4.9,760,173,727,73,1128,1052,11.9,59.6,0.8294,29929,24.01,10310.8,2058.7,102.546898,94.183366,102.158509
"2005-03-24","08.00.00",3.1,1499,19.8,1291,541,444,107,1653,1609,13.4,55.1,0.8444,292681,392.04,29809.1,7249.4,175.840267,163.954212,172.927036
"2005-03-24","09.00.00",3.4,1404,15,1149,581,469,115,1523,1614,16.1,46.4,0.8436,337561,225,26958.4,9354.1,180.749595,180.913978,177.7562
"2005-03-24","10.00.00",3.5,1465,18.1,1241,591,434,132,1572,1774,17.9,42.2,0.8557,349281,327.61,24940.2,10578.9,184.830018,186.634298,182.769749
"2005-03-24","11.00.00",3.2,1474,15.3,1158,653,469,155,1476,1802,18.2,43.2,0.8926,426409,234.09,28209.6,11884.6,191.680442,196.4631,191.233481
"2005-03-24","12.00.00",3.2,1611,17.8,1233,690,413,140,1687,1741,16,67.9,1.2217,476100,316.84,46851,11040,193.471312,161.25146,194.694556
"2005-03-24","13.00.00",3.3,1590,17.3,1219,602,410,147,1677,1830,17.6,59.7,1.188,362404,299.29,35939.4,10595.2,187.521927,159.157932,186.128961
"2005-03-24","14.00.00",3,1422,14.1,1120,489,476,161,1525,1696,20.9,43.4,1.0618,239121,198.81,21222.6,10220.1,171.278578,159.78005,166.694829
"2005-03-24","15.00.00",2,1273,10.3,988,288,563,123,1387,1257,24.1,33.3,0.9881,82944,106.09,9590.4,6940.8,129.986067,129.338316,125.084581
"2005-03-24","16.00.00",2.3,1296,11,1014,323,543,142,1401,1305,22.9,35.2,0.9694,104329,121,11369.6,7396.7,137.373955,135.625534,131.9822
"2005-03-24","17.00.00",2.2,1247,10.3,989,301,557,143,1383,1183,22.2,36.2,0.956,90601,106.09,10896.2,6682.2,130.729682,130.92934,125.279281
"2005-03-24","18.00.00",2.7,1359,14.6,1135,335,505,153,1500,1347,21.3,37.8,0.9462,112225,213.16,12663,7135.5,141.626363,136.94335,137.577544
"2005-03-24","19.00.00",5.9,1726,30.8,1570,659,359,200,2021,1947,20.1,43.2,1.0051,434281,948.64,28468.8,13245.9,182.130647,193.751734,176.518876
"2005-03-24","20.00.00",7.5,1818,35.5,1675,847,330,232,2143,2129,18.8,49.1,1.0538,717409,1260.25,41587.7,15923.6,190.02373,219.670536,191.097825
"2005-03-24","21.00.00",5,1667,24.2,1410,691,383,201,1818,1948,18.2,52.2,1.0795,477481,585.64,36070.2,12576.2,194.069347,186.69914,194.564876
"2005-03-24","22.00.00",4,1549,17.8,1233,590,424,175,1648,1804,17.4,57.3,1.1288,348100,316.84,33807,10266,185.627912,161.66386,183.864356
"2005-03-24","23.00.00",2.7,1385,11.9,1045,449,496,159,1462,1572,17,56.6,1.0902,201601,141.61,25413.4,7633,163.456818,139.534084,158.612049
"2005-03-25","00.00.00",2,1320,9.3,950,316,542,135,1428,1426,16.2,66.3,1.208,99856,86.49,20950.8,5119.2,139.500027,106.695036,135.903641
"2005-03-25","01.00.00",1.5,1205,6.3,828,239,622,128,1344,1170,15.3,73.3,1.2655,57121,39.69,17518.7,3656.7,118.197962,88.92507,114.820221
"2005-03-25","02.00.00",1,1099,4,709,165,727,109,1263,1000,15.2,73.3,1.2556,27225,16,12094.5,2508,98.024775,78.58644,96.2858
"2005-03-25","03.00.00",1,1106,4.1,715,152,714,101,1279,949,13.9,80.4,1.2694,23104,16.81,12220.8,2112.8,94.708163,72.04268,93.975029
"2005-03-25","04.00.00",0.9,1099,4.1,718,144,714,96,1300,905,13.6,82.8,1.2817,20736,16.81,11923.2,1958.4,92.170203,69.334608,91.819929
"2005-03-25","05.00.00",0.8,1042,3.3,671,126,754,87,1255,845,13.7,82,1.277,15876,10.89,10332,1726.2,86.136047,67.604868,86.017101
"2005-03-25","06.00.00",0.6,980,2.5,621,132,858,81,1190,692,13.7,78,1.2174,17424,6.25,10296,1808.4,82.564555,71.440096,80.258525
"2005-03-25","07.00.00",1,1138,5.4,782,228,705,100,1321,926,14.1,75.5,1.2065,51984,29.16,17214,3214.8,109.736068,86.434332,105.042544
"2005-03-25","08.00.00",3.2,1517,17.4,1222,580,437,146,1750,1470,14.8,73.6,1.2331,336400,302.76,42688,8584,177.278668,137.36784,173.886684
"2005-03-25","09.00.00",4.3,1537,22.9,1374,564,384,158,1941,1660,16,67.8,1.2276,318096,524.41,38239.2,9024,176.994283,142.500792,173.237569
"2005-03-25","10.00.00",2.7,1296,11.1,1017,369,526,136,1494,1360,18.4,59.2,1.2398,136161,123.21,21844.8,6789.6,146.648498,120.760592,141.283289
"2005-03-25","11.00.00",1.6,1255,9.5,958,260,579,117,1420,1215,20.4,50.5,1.1954,67600,90.25,13130,5304,124.551275,109.93866,121.179025
"2005-03-25","12.00.00",1.4,1367,13.6,1105,371,503,140,1578,1391,21.3,46.6,1.1628,137641,184.96,17288.6,7902.3,147.955623,133.037598,142.881164
"2005-03-25","13.00.00",2.3,1473,17,1210,513,462,169,1686,1521,20.4,49.8,1.1765,263169,289,25547.4,10465.2,170.053955,155.243912,164.9009
"2005-03-25","14.00.00",2.1,1422,15.8,1175,471,474,163,1647,1483,21.1,47.8,1.1813,221841,249.64,22513.8,9938.1,164.025947,149.655722,158.413776
"2005-03-25","15.00.00",1.4,1378,14.3,1125,378,502,144,1601,1380,21.5,47.8,1.206,142884,204.49,18068.4,8127,148.794087,132.506844,143.588941
"2005-03-25","16.00.00",3.4,1446,17.5,1224,445,471,153,1706,1450,21.7,47.4,1.2184,198025,306.25,21093,9656.5,159.54085,144.66529,153.872525
"2005-03-25","17.00.00",3.8,1473,17.8,1235,483,468,164,1702,1519,21,49.8,1.2208,233289,316.84,24053.4,10143,166.097867,148.991084,160.772556
"2005-03-25","18.00.00",4.9,1619,24.3,1411,530,417,174,1908,1684,20.4,51.9,1.2261,280900,590.49,27507,10812,171.659607,154.9213,166.045641
"2005-03-25","19.00.00",5.7,1673,27.2,1484,649,397,196,2008,1812,19.4,56.3,1.25,421201,739.84,36538.7,12590.6,183.620607,169.379676,179.787056
"2005-03-25","20.00.00",5.5,1605,23.7,1397,604,420,189,1891,1710,18.8,58.3,1.2514,364816,561.69,35213.2,11355.2,181.012587,159.61798,177.323521
"2005-03-25","21.00.00",3.9,1460,16.7,1201,486,466,155,1685,1591,18.2,61,1.2634,236196,278.89,29646,8845.2,168.968647,137.351568,164.743801
"2005-03-25","22.00.00",3.1,1407,14,1117,402,486,137,1596,1521,17.7,63.3,1.2729,161604,196,25446.6,7115.4,156.30878,121.684952,152.2973
"2005-03-25","23.00.00",2,1286,10.1,982,268,550,117,1458,1353,17.7,63.5,1.27,71824,102.01,17018,4743.6,130.114523,100.662124,128.166309
"2005-03-26","00.00.00",2.5,1372,12.1,1054,350,504,128,1534,1463,17.1,66.9,1.2926,122500,146.41,23415,5985,146.949663,110.011,143.468069
"2005-03-26","01.00.00",2.2,1312,10.5,995,312,527,124,1488,1447,16.8,69,1.3135,97344,110.25,21528,5241.6,139.982955,102.303944,137.128825
"2005-03-26","02.00.00",1.5,1205,7.2,867,243,601,108,1361,1294,16.6,70,1.3078,59049,51.84,17010,4033.8,122.455367,91.445252,119.962256
"2005-03-26","03.00.00",1.2,1167,6.4,829,202,622,89,1360,1172,16.1,71.3,1.2955,40804,40.96,14402.6,3252.2,111.573508,84.801384,110.224164
"2005-03-26","04.00.00",1.7,1122,6,811,181,641,92,1336,1122,16.2,71.2,1.3013,32761,36,12887.2,2932.2,106.071095,81.7997,105.4268
"2005-03-26","05.00.00",0.8,1126,5.3,779,139,663,84,1309,1103,16.3,69.8,1.2853,19321,28.09,9702.2,2265.7,96.796482,76.81709,98.415781
"2005-03-26","06.00.00",0.1,1121,4.9,757,156,672,83,1293,1113,16.1,70,1.2739,24336,24.01,10920,2511.6,99.912563,79.288464,100.070909
"2005-03-26","07.00.00",1.1,1135,5.7,797,175,651,80,1325,1109,16.1,69.5,1.2623,30625,32.49,12162.5,2817.5,104.335682,82.48275,103.802341
"2005-03-26","08.00.00",1.7,1248,9,939,281,565,93,1458,1229,16.5,68.1,1.2653,78961,81,19136.1,4636.5,128.859595,99.079666,125.2494
"2005-03-26","09.00.00",2.1,1325,10.9,1010,322,513,106,1522,1404,17.4,65,1.2775,103684,118.81,20930,5602.8,140.633863,107.658112,137.174329
"2005-03-26","10.00.00",2.3,1347,10.6,1000,369,510,115,1490,1450,18.4,60.2,1.2623,136161,112.36,22213.8,6789.6,148.534843,119.508832,143.507524
"2005-03-26","11.00.00",2.1,1317,9.3,952,366,541,124,1443,1393,19.1,57.5,1.2569,133956,86.49,21045,6990.6,145.798327,121.466624,139.678941
"2005-03-26","12.00.00",1.9,1243,8.3,912,301,579,113,1406,1227,21.2,48.4,1.2028,90601,68.89,14568.4,6381.2,130.610922,118.512712,124.586801
"2005-03-26","13.00.00",1.7,1169,6.6,841,232,623,104,1361,1040,22.3,43.9,1.1695,53824,43.56,10184.8,5173.6,112.761588,109.575252,107.492904
"2005-03-26","14.00.00",1.3,1085,5.1,769,156,711,85,1264,820,23.7,39.4,1.1366,24336,26.01,6146.4,3697.2,91.636563,98.172232,88.312909
"2005-03-26","15.00.00",1.3,1177,7.9,896,169,616,94,1374,1011,23.1,41.2,1.1523,28561,62.41,6962.8,3903.9,101.573458,99.617294,100.716469
"2005-03-26","16.00.00",1.6,1207,7.7,888,203,611,99,1382,1042,25.7,35.7,1.1626,41209,59.29,7247.1,5217.1,107.937802,108.60615,104.309661
"2005-03-26","17.00.00",2.2,1269,10.7,1005,260,553,112,1463,1136,24.3,38.4,1.1503,67600,114.49,9984,6318,122.597107,118.25416,118.383541
"2005-03-26","18.00.00",2.3,1205,10.5,996,289,559,122,1456,1101,21.9,45.1,1.1687,83521,110.25,13033.9,6329.1,126.99437,119.186558,121.706525
"2005-03-26","19.00.00",2.2,1218,10.9,1009,273,553,119,1486,1108,19.7,51.8,1.1779,74529,118.81,14141.4,5378.1,125.160738,111.603818,121.346429
"2005-03-26","20.00.00",2,1183,8.4,914,263,604,119,1387,1078,18.7,54.5,1.1644,69169,70.56,14333.5,4918.1,121.349063,108.138234,116.766004
"2005-03-26","21.00.00",2.3,1242,10,978,295,564,127,1449,1210,17.8,58.1,1.1742,87025,100,17139.5,5251,131.109775,110.67446,126.9896
"2005-03-26","22.00.00",2.2,1263,10.3,990,303,553,126,1465,1270,17.3,60.8,1.1885,91809,106.09,18422.4,5241.9,134.113242,109.56743,130.301981
"2005-03-26","23.00.00",1.6,1139,7.2,865,209,625,111,1362,1119,16.5,63.8,1.1873,43681,51.84,13334.2,3448.5,112.274207,92.367722,110.642556
"2005-03-27","00.00.00",1.6,1166,6.4,829,200,632,102,1338,1133,16.3,65.2,1.1982,40000,40.96,13040,3260,110.239328,89.8654,108.723564
"2005-03-27","01.00.00",1.3,1079,4.3,727,174,724,93,1275,1010,16.5,63.8,1.1896,30276,18.49,11101.2,2871,100.082127,86.863692,97.742541
"2005-03-27","02.00.00",1,1008,3.3,669,115,791,78,1241,894,16.6,63,1.1784,13225,10.89,7245,1909,84.519802,78.10186,84.871401
"2005-03-27","03.00.00",1,1034,3.9,707,122,740,74,1267,930,16.2,64.3,1.1729,14884,15.21,7844.6,1976.4,87.649583,78.528972,88.321689
"2005-03-27","04.00.00",1,1001,3.4,675,105,778,68,1260,861,15.9,65.1,1.1654,11025,11.56,6835.5,1669.5,81.991483,75.49391,83.210304
"2005-03-27","05.00.00",0.8,977,2.3,605,102,852,68,1212,841,15.8,65.4,1.1629,10404,5.29,6670.8,1611.6,79.383127,74.880832,79.676761
"2005-03-27","06.00.00",0.7,986,2.3,602,96,878,61,1211,851,15.8,65.9,1.1792,9216,5.29,6326.4,1516.8,78.395867,73.599116,79.250761
"2005-03-27","07.00.00",1.1,1082,4.2,720,144,697,76,1297,960,15.6,67.7,1.1911,20736,17.64,9748.8,2246.4,93.200972,79.752804,92.798476
"2005-03-27","08.00.00",1.1,1068,3.6,688,152,725,78,1289,926,15.2,71.5,1.2228,23104,12.96,10868,2310.4,93.252608,78.208796,91.609664
"2005-03-27","09.00.00",1.1,1136,4.4,733,156,692,79,1344,901,14.5,80.8,1.3224,24336,19.36,12604.8,2262,94.589168,71.751488,93.391524
"2005-03-27","10.00.00",1.4,1184,4.6,743,208,672,90,1369,915,15.2,81.4,1.393,43264,21.16,16931.2,3161.6,104.737268,77.173816,100.210044
"2005-03-27","11.00.00",1.3,1179,4.5,738,174,680,89,1335,956,15.9,77.3,1.3838,30276,20.25,13450.2,2766.6,99.164095,75.845256,96.808525
"2005-03-27","12.00.00",1.5,1182,5,761,206,677,97,1338,1019,17.5,67.1,1.3342,42436,25,13822.6,3605,106.85892,87.933696,102.881
"2005-03-27","13.00.00",1.3,1082,3.8,700,160,759,91,1286,842,18.1,62.8,1.2916,25600,14.44,10048,2896,92.467092,84.18252,89.218096
"2005-03-27","14.00.00",0.8,996,2.5,620,91,820,62,1238,612,18.6,62.1,1.3224,8281,6.25,5651.1,1692.6,71.40577,73.61886,70.726825
"2005-03-27","15.00.00",0.9,1024,2.7,630,106,862,66,1240,544,16.2,71.9,1.3171,11236,7.29,7621.4,1717.2,73.622967,70.581532,72.049361
"2005-03-27","16.00.00",1.4,1093,3.5,682,199,797,104,1256,638,15.4,75.2,1.3024,39601,12.25,14964.8,3064.6,95.06817,81.481292,88.342825
"2005-03-27","17.00.00",1.8,1170,4.9,756,299,713,126,1341,793,14.4,80.8,1.3182,89401,24.01,24159.2,4305.6,117.983138,90.099456,108.527009
"2005-03-27","18.00.00",1.6,1153,4.4,734,272,712,122,1324,811,13.8,83.5,1.3154,73984,19.36,22712,3753.6,113.475528,84.459564,105.037624
"2005-03-27","19.00.00",1.8,1220,5.7,796,285,652,121,1367,896,13.9,83.6,1.3208,81225,32.49,23826,3961.5,119.147682,85.84747,111.696941
"2005-03-27","20.00.00",2.1,1218,6.3,825,307,627,126,1393,978,14.2,82.3,1.3219,94249,39.69,25266.1,4359.4,125.252122,89.668932,117.775521
"2005-03-27","21.00.00",1.9,1172,6,810,237,637,115,1376,964,14.1,81.4,1.3046,56169,36,19291.8,3341.7,112.877055,81.891346,108.3931
"2005-03-27","22.00.00",1.7,1182,6,812,244,650,116,1368,993,14.4,79,1.2917,59536,36,19276,3513.6,114.72812,84.867704,109.9772
"2005-03-27","23.00.00",1.9,1160,5.6,794,284,658,120,1356,966,14.6,77.7,1.2834,80656,31.36,22066.8,4146.4,120.397968,91.302084,113.178024
"2005-03-28","00.00.00",1.6,1106,4.3,728,221,722,111,1309,885,14.4,78.6,1.2839,48841,18.49,17370.6,3182.4,106.157002,82.225072,100.609841
"2005-03-28","01.00.00",1.2,1031,3,652,173,803,101,1256,775,14.4,78,1.2741,29929,9,13494,2491.2,93.017355,76.389088,88.5969
"2005-03-28","02.00.00",1,1015,2.8,640,144,821,92,1247,738,14.1,79.1,1.2665,20736,7.84,11390.4,2030.4,86.358232,71.8797,83.637156
"2005-03-28","03.00.00",1,1003,2.7,635,117,829,78,1235,711,13.7,80.6,1.2528,13689,7.29,9430.2,1602.9,80.320002,67.494458,79.497861
"2005-03-28","04.00.00",0.8,951,2,583,89,905,63,1212,624,13.9,79.6,1.2616,7921,4,7084.4,1237.1,71.493895,64.410358,71.6849
"2005-03-28","05.00.00",0.6,938,1.9,575,97,955,63,1195,585,13.8,79,1.2425,9409,3.61,7663,1338.6,72.079378,65.945924,71.273449
"2005-03-28","06.00.00",0.6,933,1.9,574,95,937,63,1201,646,13.9,78,1.2346,9025,3.61,7410,1320.5,73.101298,66.30737,72.817149
"2005-03-28","07.00.00",1,1010,3.1,656,166,815,84,1260,809,14.1,77.8,1.2445,27556,9.61,12914.8,2340.6,92.699343,75.871532,89.136949
"2005-03-28","08.00.00",1,1025,3.4,675,160,798,89,1257,828,15,73.2,1.2413,25600,11.56,11712,2400,92.232508,78.12672,89.274004
"2005-03-28","09.00.00",1.3,1086,4.9,756,176,700,101,1308,894,16.4,67.3,1.2451,30976,24.01,11844.8,2886.4,98.442563,84.260564,95.788009
"2005-03-28","10.00.00",1.5,1111,5.2,773,216,690,115,1331,915,17.8,61.7,1.2436,46656,27.04,13327.2,3844.8,106.360392,94.202404,101.233336
"2005-03-28","11.00.00",1.6,1129,5.5,788,220,692,111,1305,920,20.8,50.4,1.2213,48400,30.25,11088,4576,106.927475,102.65632,101.117825
"2005-03-28","12.00.00",1.4,1097,4.2,721,183,746,96,1266,807,21.6,46.8,1.1959,33489,17.64,8564.4,3952.8,95.783507,98.660336,90.269476
"2005-03-28","13.00.00",1.4,1029,3.3,670,154,800,87,1223,678,23.1,41.3,1.1506,23716,10.89,6360.2,3557.4,85.739447,96.729088,80.230901
"2005-03-28","14.00.00",1.2,1071,4.8,752,132,736,81,1289,668,23.6,39.4,1.132,17424,23.04,5200.8,3115.2,83.014352,93.703176,80.292336
"2005-03-28","15.00.00",1.3,1053,4.2,721,140,764,85,1216,617,25.1,34,1.068,19600,17.64,4760,3514,82.337852,98.30696,77.815976
"2005-03-28","16.00.00",1.4,1055,3.7,693,186,789,98,1203,598,24.7,35.6,1.0882,34596,13.69,6621.6,4594.2,90.101887,106.310404,81.898621
"2005-03-28","17.00.00",1.6,1176,6.2,822,213,704,109,1294,778,24.2,38.1,1.1357,45369,38.44,8115.3,5154.6,102.352147,109.704172,95.794396
"2005-03-28","18.00.00",2.8,1293,9.7,965,376,589,150,1399,1062,22.7,42.4,1.154,141376,94.09,15942.4,8535.2,138.928907,137.371912,129.840981
"2005-03-28","19.00.00",3.7,1307,12.4,1063,508,554,175,1432,1224,19.6,47.8,1.0781,258064,153.76,24282.4,9956.8,162.178848,158.770776,154.519184
"2005-03-28","20.00.00",2.9,1163,9.4,954,388,600,157,1369,1118,17.6,54.4,1.0839,150544,88.36,21107.2,6828.8,142.832428,131.133664,134.877324
"2005-03-28","21.00.00",1.8,1103,7.1,861,250,660,130,1310,964,16.2,60.6,1.1089,62500,50.41,15150,4050,115.802463,102.3552,110.925369
"2005-03-28","22.00.00",1.6,1120,6.1,817,232,669,120,1310,1050,15.2,65.8,1.1288,53824,37.21,15265.6,3526.4,113.927483,95.330632,110.061489
"2005-03-28","23.00.00",1.7,1107,6,810,229,677,114,1311,1016,14.5,68.9,1.1298,52441,36,15778.1,3320.5,112.625295,92.556146,108.8079
"2005-03-29","00.00.00",1.5,1078,5,766,184,692,100,1269,998,14.3,68.5,1.1122,33856,25,12604,2631.2,102.95642,86.250988,101.0066
"2005-03-29","01.00.00",1,963,2.9,646,117,834,83,1181,846,14.7,66.4,1.1006,13689,8.41,7768.8,1719.9,83.612618,77.259694,83.582069
"2005-03-29","02.00.00",0.8,923,2.2,596,103,908,72,1148,762,13.4,70.4,1.0793,10609,4.84,7251.2,1380.2,78.044267,73.11186,78.242556
